,Sno,Candidate_Ref,DOJ_Extended,Duration_to_accept_offer,Notice_Period,Offered_Band,Percent_hike_expected_in_CTC,Percent_hike_offered_in_CTC,Percent_difference_CTC,Joining_Bonus,Candidate_relocate_actual,Gender,Candidate_Source,Rex_in_Yrs,Postal_Code,Age,Domicile_Name,Date_of_Interview,Status,LOB,Location,Region_Name
4543,11670,3627401,No,0,30,E2,38.3,32.98,-3.85,No,Yes,Male,Employee Referral,4,600020,34,Delhi,03-05-2013,Joined,INFRA,Chennai,South
4544,823,2170209,No,1,0,E2,27.78,18.89,-6.96,No,Yes,Male,Direct,7,600020,34,Madhya Pradesh,06-01-2013,Joined,INFRA,Chennai,South
4545,1215,2208305,No,2,30,E1,100,60,-20,No,No,Male,Employee Referral,2,600020,27,Madhya Pradesh,06-03-2013,Joined,INFRA,Chennai,South
4546,1274,2212529,Yes,63,30,E2,33.33,33.33,0,No,No,Male,Direct,5,600020,30,Madhya Pradesh,24-03-2013,Joined,INFRA,Chennai,South
4547,1477,2222151,No,1,0,E2,42.02,42.02,0,No,Yes,Male,Direct,3,600020,26,Madhya Pradesh,11-05-2013,Joined,INFRA,Chennai,South
4548,1885,2281722,No,0,0,E0,42.86,42.86,0,No,Yes,Male,Direct,0,600020,23,Madhya Pradesh,01-05-2013,Joined,INFRA,Chennai,South
4549,1899,2281796,No,3,0,E0,42.86,42.86,0,No,Yes,Female,Direct,0,600020,23,Madhya Pradesh,04-05-2013,Joined,INFRA,Chennai,South
4550,1951,2282065,No,6,30,E0,42.86,42.86,0,No,No,Male,Direct,0,600020,22,Madhya Pradesh,10-05-2013,Joined,INFRA,Chennai,South
4551,2080,2283076,No,0,0,E1,-5.72,-5.72,0,No,Yes,Male,Direct,3,600020,30,Madhya Pradesh,26-05-2013,Joined,INFRA,Chennai,South
4552,2464,2287320,No,10,30,E1,26.77,26.77,0,No,No,Male,Direct,1,600020,25,Madhya Pradesh,23-07-2013,Joined,INFRA,Chennai,South
4553,2678,2328549,Yes,70,60,E2,30.91,35.84,3.76,No,No,Male,Direct,6,600020,34,Madhya Pradesh,11-09-2013,Joined,INFRA,Chennai,South
4554,2779,2345361,No,37,30,E3,36.29,36.29,0,No,No,Male,Direct,5,600020,29,Madhya Pradesh,11-07-2013,Joined,INFRA,Chennai,South
4555,3254,2365025,No,0,30,E0,42.86,42.86,0,No,No,Female,Direct,0,600020,23,Madhya Pradesh,27-11-2013,Joined,INFRA,Chennai,South
4556,4005,2424427,No,5,30,E2,35.42,35.42,0,No,No,Male,Direct,4,600020,27,Madhya Pradesh,22-11-2013,Joined,INFRA,Chennai,South
4557,4407,2460613,No,3,30,E1,66.67,60,-4,No,No,Female,Agency,1,600020,24,Madhya Pradesh,31-01-2014,Joined,INFRA,Chennai,South
4558,5133,2556627,No,63,60,E3,34.94,29.41,-4.1,No,No,Male,Direct,7,600020,27,Madhya Pradesh,26-05-2013,Joined,INFRA,Chennai,South
4559,6228,2804638,Yes,8,30,E3,24.57,19.87,-3.78,No,No,Male,Agency,13,600020,40,Madhya Pradesh,13-04-2013,Joined,INFRA,Chennai,South
4560,7446,3200252,No,10,30,E1,50,15,-23.33,No,No,Male,Direct,1,600020,24,Madhya Pradesh,04-09-2013,Joined,INFRA,Chennai,South
4561,7454,3200366,Yes,13,30,E1,30,75,34.62,No,No,Male,Direct,3,600020,27,Madhya Pradesh,06-09-2013,Joined,INFRA,Chennai,South
4562,8088,3250771,No,28,30,E1,50,50,0,No,No,Male,Direct,3,600020,23,Madhya Pradesh,22-11-2013,Joined,INFRA,Chennai,South
4563,8403,3267761,No,10,30,E1,56.25,56.25,0,No,No,Male,Employee Referral,1,600020,21,Madhya Pradesh,08-11-2013,Joined,INFRA,Chennai,South
4564,8909,3300632,No,1,30,E1,66.67,-20,-52,No,No,Male,Employee Referral,1,600020,27,Madhya Pradesh,17-02-2014,Joined,INFRA,Chennai,South
4565,9031,3311528,No,1,30,E2,55.56,16.67,-25,No,No,Male,Direct,5,600020,40,Madhya Pradesh,03-01-2014,Joined,INFRA,Chennai,South
4566,9441,3347698,Yes,44,30,E2,15,15,0,No,No,Male,Direct,4,600020,34,Madhya Pradesh,08-10-2013,Joined,INFRA,Chennai,South
4567,10080,3400076,No,24,30,E1,37.5,25,-9.09,No,No,Male,Direct,2,600020,34,Madhya Pradesh,25-07-2014,Joined,INFRA,Chennai,South
4568,10990,3512584,Yes,28,30,E2,42.86,42.86,0,No,Yes,Male,Employee Referral,5,600020,34,Madhya Pradesh,19-04-2013,Joined,INFRA,Chennai,South
4569,11712,3633837,Yes,35,30,E2,22.81,22.81,0,No,Yes,Male,Employee Referral,4,600020,34,Madhya Pradesh,10-05-2013,Joined,INFRA,Chennai,South
4570,314,3245861,Yes,25,30,E2,42.85,42.85,0,No,Yes,Male,Employee Referral,4,600020,28,Chhattisgarh,17-09-2013,Joined,INFRA,Chennai,South
4571,656,2146927,Yes,53,60,E2,37.5,62.5,18.18,No,Yes,Male,Direct,4,600020,27,Chhattisgarh,18-07-2014,Joined,INFRA,Chennai,South
4572,800,2166380,Yes,87,90,E2,34.48,46.55,8.97,No,No,Male,Direct,4,600020,28,Chhattisgarh,25-07-2014,Joined,INFRA,Chennai,South
4573,1182,2206561,No,1,30,E2,35.56,30.14,-4,No,No,Female,Employee Referral,2,600020,25,Chhattisgarh,21-02-2013,Joined,INFRA,Chennai,South
4574,1436,2220849,Yes,10,0,E2,33.33,15.56,-13.33,No,No,Male,Employee Referral,4,600020,30,Chhattisgarh,05-05-2013,Joined,INFRA,Chennai,South
4575,1682,2231438,No,1,60,E2,23.19,30.43,5.88,No,No,Male,Employee Referral,6,600020,32,Chhattisgarh,20-03-2013,Joined,INFRA,Chennai,South
4576,1883,2281719,No,0,0,E0,42.86,42.86,0,No,Yes,Male,Direct,0,600020,23,Chhattisgarh,30-04-2013,Joined,INFRA,Chennai,South
4577,2357,2286127,No,0,30,E2,24.67,24.67,0,No,No,Male,Direct,4,600020,26,Chhattisgarh,07-07-2013,Joined,INFRA,Chennai,South
4578,4322,2452368,No,2,30,E3,33.33,333.33,225,No,No,Male,Employee Referral,6,600020,29,Chhattisgarh,20-01-2014,Joined,INFRA,Chennai,South
4579,4539,2468861,No,0,30,E1,66.67,66.67,0,No,No,Male,Direct,1,600020,24,Chhattisgarh,23-12-2013,Joined,INFRA,Chennai,South
4580,4873,2534020,Yes,12,30,E2,33.33,40,5,No,No,Male,Agency,7,600020,34,Chhattisgarh,22-02-2014,Joined,INFRA,Chennai,South
4581,5690,2604320,Yes,1,60,E3,48.51,54.7,4.17,No,No,Male,Agency,6,600020,31,Chhattisgarh,05-01-2013,Joined,INFRA,Chennai,South
4582,6055,2780683,Yes,48,30,E2,25,12.5,-10,No,No,Male,Direct,4,600020,28,Chhattisgarh,24-02-2013,Joined,INFRA,Chennai,South
4583,6420,2820590,No,0,30,E1,50,50,0,No,No,Male,Direct,2,600020,24,Chhattisgarh,01-06-2013,Not Joined,INFRA,Chennai,South
4584,6491,2825208,No,11,30,E2,51.1,51.1,0,No,No,Male,Direct,7,600020,29,Chhattisgarh,22-03-2013,Not Joined,INFRA,Chennai,South
4585,7508,3211037,Yes,23,30,E3,18.88,18.88,0,No,No,Female,Direct,6,600020,34,Chhattisgarh,21-09-2013,Joined,INFRA,Chennai,South
4586,8290,3263131,Yes,1,45,E1,100,100,0,No,No,Female,Direct,3,600020,25,Chhattisgarh,04-10-2013,Not Joined,INFRA,Chennai,South
4587,8776,3294122,No,4,60,E2,51.11,55.56,2.94,No,No,Male,Direct,5,600020,29,Chhattisgarh,22-01-2014,Joined,INFRA,Chennai,South
4588,9811,3379729,Yes,32,0,E1,50,68,12,No,No,Male,Direct,1,600020,34,Chhattisgarh,22-12-2013,Joined,INFRA,Chennai,South
4589,10098,3404288,No,28,90,E2,45.45,31.82,-9.38,No,No,Female,Employee Referral,10,600020,34,Chhattisgarh,04-04-2014,Joined,INFRA,Chennai,South
4590,10117,3407820,No,1,30,E1,20,-10,-25,No,No,Male,Direct,1,600020,34,Chhattisgarh,19-04-2014,Joined,INFRA,Chennai,South
4591,11989,3691217,No,5,30,E2,50,50,0,No,No,Male,Direct,4,600020,34,Chhattisgarh,08-07-2013,Joined,INFRA,Chennai,South
4592,189,2594486,Yes,30,30,E2,-28.57,42.86,100,No,No,Male,Direct,5,600020,33,Gujarat,10-04-2013,Joined,INFRA,Chennai,South
4593,618,2134381,No,0,0,E2,42.86,19.85,-16.11,Yes,No,Male,Employee Referral,5,600020,31,Gujarat,21-06-2014,Not Joined,INFRA,Chennai,South
4594,994,2187626,No,0,0,E2,10,25,13.64,No,Yes,Male,Direct,5,600020,28,Gujarat,27-02-2013,Joined,INFRA,Chennai,South
4595,1097,2197385,No,1,30,E3,40.97,35.75,-3.7,No,No,Male,Direct,9,600020,29,Gujarat,27-01-2013,Joined,INFRA,Chennai,South
4596,1286,2212981,No,1,0,E2,40.27,40.27,0,No,Yes,Male,Employee Referral,3,600020,27,Gujarat,27-03-2013,Joined,INFRA,Chennai,South
4597,1311,2214522,No,1,75,E2,40,53.4,9.57,No,No,Male,Employee Referral,1,600020,27,Gujarat,31-03-2013,Not Joined,INFRA,Chennai,South
4598,2197,2284187,No,0,0,E2,37.68,37.68,0,No,No,Female,Direct,1,600020,38,Gujarat,08-06-2013,Joined,INFRA,Chennai,South
4599,2699,2341197,No,40,30,E1,16.67,-23.33,-34.29,No,No,Male,Direct,3,600020,28,Gujarat,22-06-2013,Not Joined,INFRA,Chennai,South
4600,3230,2364830,No,6,30,E0,42.86,42.86,0,No,No,Female,Direct,0,600020,22,Gujarat,21-11-2013,Joined,INFRA,Chennai,South
4601,3654,2399352,Yes,5,60,E3,70.21,43.32,-15.8,No,No,Male,Agency,9,600020,33,Gujarat,03-12-2013,Joined,INFRA,Chennai,South
4602,3702,2403943,Yes,17,30,E2,29.41,15.27,-10.93,No,No,Male,Employee Referral,6,600020,32,Gujarat,12-12-2013,Joined,INFRA,Chennai,South
4603,4377,2460119,No,9,30,E2,46.67,55,5.68,No,No,Male,Agency,5,600020,32,Gujarat,27-01-2014,Joined,INFRA,Chennai,South
4604,4494,2464625,No,1,30,E2,14.58,14.82,0.21,No,No,Male,Direct,6,600020,31,Gujarat,24-02-2014,Joined,INFRA,Chennai,South
4605,4611,2474380,No,9,30,E2,40.35,40.35,0,No,No,Male,Agency,5,600020,27,Gujarat,08-01-2014,Not Joined,INFRA,Chennai,South
4606,4648,2474921,No,65,60,E3,33.33,28.57,-3.57,No,Yes,Male,Direct,5,600020,37,Gujarat,13-01-2014,Joined,INFRA,Chennai,South
4607,4816,2483599,No,19,30,E2,37.5,50,9.09,No,No,Male,Direct,4,600020,28,Gujarat,08-02-2014,Joined,INFRA,Chennai,South
4608,4891,2534509,Yes,41,90,E2,66.67,42.89,-14.27,No,No,Male,Employee Referral,7,600020,31,Gujarat,26-02-2014,Joined,INFRA,Chennai,South
4609,5186,2561044,No,62,60,E3,23.81,30.48,5.39,No,No,Male,Direct,12,600020,44,Gujarat,06-08-2013,Joined,INFRA,Chennai,South
4610,6121,2786306,No,6,30,E1,50,30,-13.33,No,No,Male,Agency,2,600020,25,Gujarat,20-03-2013,Joined,INFRA,Chennai,South
4611,6273,2807928,Yes,36,30,E2,66.67,33.33,-20,No,Yes,Male,Direct,5,600020,29,Gujarat,25-04-2013,Joined,INFRA,Chennai,South
4612,6285,2808086,No,71,30,E2,50,115,43.33,No,No,Male,Agency,5,600020,32,Gujarat,28-04-2013,Not Joined,INFRA,Chennai,South
4613,6635,2840089,Yes,1,60,E2,35.18,35.18,0,No,No,Male,Agency,5,600020,31,Gujarat,27-04-2013,Not Joined,INFRA,Chennai,South
4614,7693,3225737,Yes,61,45,E1,66.67,124,34.4,No,No,Male,Agency,4,600020,24,Gujarat,11-11-2013,Joined,INFRA,Chennai,South
4615,7826,3234335,No,1,30,E2,42.86,42.86,0,No,Yes,Male,Employee Referral,6,600020,37,Gujarat,14-12-2013,Joined,INFRA,Chennai,South
4616,8523,3278006,No,69,60,E2,36.08,36.08,0,No,No,Male,Agency,10,600020,35,Gujarat,08-12-2013,Joined,INFRA,Chennai,South
4617,8728,3289140,No,1,60,E3,37.93,36.55,-1,No,No,Male,Agency,6,600020,27,Gujarat,16-01-2014,Joined,INFRA,Chennai,South
4618,8781,3294201,Yes,32,30,E1,44.44,38.89,-3.85,No,No,Male,Direct,1,600020,21,Gujarat,22-01-2014,Joined,INFRA,Chennai,South
4619,9987,3384654,No,7,0,E2,31.48,31.48,0,No,Yes,Male,Employee Referral,3,600020,34,Gujarat,02-06-2014,Joined,INFRA,Chennai,South
4620,10315,3429941,Yes,67,75,E2,100,50,-25,No,Yes,Male,Direct,4,600020,34,Gujarat,19-01-2013,Joined,INFRA,Chennai,South
4621,10662,3471329,Yes,2,0,E1,33.33,44,8,No,No,Male,Direct,1,600020,34,Gujarat,10-02-2013,Not Joined,INFRA,Chennai,South
4622,10830,3496332,No,2,30,E1,33.33,66.67,25,No,No,Male,Agency,1,600020,34,Gujarat,23-03-2013,Not Joined,INFRA,Chennai,South
4623,11189,3538184,No,3,0,E2,100,110,5,No,No,Male,Employee Referral,4,600020,34,Gujarat,19-05-2013,Joined,INFRA,Chennai,South
4624,11688,3632237,No,1,30,E2,75,75,0,No,No,Male,Direct,2,600020,34,Gujarat,06-05-2013,Joined,INFRA,Chennai,South
4625,11912,3671979,Yes,12,0,E1,46.67,44,-1.82,No,Yes,Male,Agency,2,600020,34,Gujarat,20-06-2013,Joined,INFRA,Chennai,South
4626,12035,3700231,Yes,0,0,E2,66.67,33.33,-20,No,Yes,Male,Agency,3,600020,34,Gujarat,12-07-2013,Joined,INFRA,Chennai,South
4627,12290,3807302,No,7,60,E2,0,0,0,No,No,Female,Direct,3,600020,34,Gujarat,17-08-2013,Joined,INFRA,Chennai,South
4628,738,2157132,Yes,60,120,E2,29.41,25.88,-2.73,No,No,Male,Direct,6,600020,34,Tamil Nadu,03-06-2014,Not Joined,INFRA,Chennai,South
4629,750,2159838,No,0,0,E2,41.79,37.74,-2.86,No,No,Male,Direct,5,600020,31,Tamil Nadu,17-06-2014,Joined,INFRA,Chennai,South
4630,1005,2189313,No,0,0,E1,50,20,-20,No,No,Male,Employee Referral,1,600020,23,Tamil Nadu,05-03-2013,Not Joined,INFRA,Chennai,South
4631,1035,2193319,No,0,0,E3,17.65,29.41,10,No,Yes,Male,Direct,6,600020,27,Tamil Nadu,08-01-2013,Joined,INFRA,Chennai,South
4632,1208,2207929,No,0,0,E2,30.95,30.95,0,No,Yes,Male,Direct,4,600020,27,Tamil Nadu,03-03-2013,Joined,INFRA,Chennai,South
4633,2015,2282320,No,5,30,E1,47.89,47.89,0,No,Yes,Female,Direct,1,600020,25,Tamil Nadu,18-05-2013,Joined,INFRA,Chennai,South
4634,3128,2364366,Yes,16,30,E1,26.77,26.77,0,No,No,Male,Direct,1,600020,25,Tamil Nadu,22-10-2013,Joined,INFRA,Chennai,South
4635,4505,2464938,No,14,30,E2,35,30.23,-3.53,No,No,Male,Direct,4,600020,25,Tamil Nadu,27-02-2014,Joined,INFRA,Chennai,South
4636,4606,2474227,No,1,30,E1,23.87,23.87,0,No,No,Female,Direct,3,600020,27,Tamil Nadu,07-01-2014,Joined,INFRA,Chennai,South
4637,4939,2538185,No,13,30,E2,50,33.33,-11.11,No,No,Male,Agency,6,600020,30,Tamil Nadu,17-07-2013,Joined,INFRA,Chennai,South
4638,5687,2604265,No,0,30,E2,30.91,36.36,4.17,No,No,Male,Direct,3,600020,29,Tamil Nadu,04-01-2013,Joined,INFRA,Chennai,South
4639,7144,3040501,No,12,30,E2,25,25,0,No,No,Male,Direct,4,600020,26,Tamil Nadu,11-09-2013,Joined,INFRA,Chennai,South
4640,7281,3046635,No,0,30,E1,30.47,30.47,0,No,No,Female,Employee Referral,3,600020,24,Tamil Nadu,27-07-2013,Joined,INFRA,Chennai,South
4641,7606,3220961,No,3,45,E2,33.33,22.22,-8.33,No,No,Male,Direct,4,600020,26,Tamil Nadu,20-10-2013,Not Joined,INFRA,Chennai,South
4642,7757,3229953,No,12,30,E1,28.57,42.86,11.11,No,No,Male,Direct,1,600020,23,Tamil Nadu,30-11-2013,Joined,INFRA,Chennai,South
4643,7860,3238697,Yes,68,60,E2,66.67,32.68,-20.39,No,No,Female,Agency,5,600020,28,Tamil Nadu,15-09-2013,Joined,INFRA,Chennai,South
4644,7947,3246463,Yes,37,45,E2,50,133.33,55.56,No,No,Male,Direct,8,600020,31,Tamil Nadu,12-10-2013,Joined,INFRA,Chennai,South
4645,9037,3311612,Yes,17,30,E2,36.36,36.36,0,No,No,Male,Agency,5,600020,30,Tamil Nadu,04-01-2014,Joined,INFRA,Chennai,South
4646,9386,3341501,Yes,33,30,E1,50,65,10,No,No,Male,Agency,2,600020,34,Tamil Nadu,12-01-2013,Joined,INFRA,Chennai,South
4647,10070,3399982,Yes,37,30,E1,35.71,50,10.53,No,No,Male,Direct,3,600020,34,Tamil Nadu,23-07-2014,Joined,INFRA,Chennai,South
4648,10744,3481622,No,4,30,E1,35,37.5,1.85,No,No,Female,Direct,3,600020,34,Tamil Nadu,05-03-2013,Joined,INFRA,Chennai,South
4649,10745,3481638,No,2,60,E1,50,11.11,-25.93,No,No,Male,Agency,1,600020,34,Tamil Nadu,06-03-2013,Not Joined,INFRA,Chennai,South
4650,10760,3482248,No,3,30,E1,36.36,51.52,11.11,No,No,Female,Agency,1,600020,34,Tamil Nadu,10-03-2013,Not Joined,INFRA,Chennai,South
4651,11278,3577724,No,1,0,E1,50,20,-20,No,No,Male,Agency,1,600020,34,Tamil Nadu,03-06-2013,Joined,INFRA,Chennai,South
4652,11720,3636853,No,24,30,E2,44.44,38.89,-3.85,No,Yes,Male,Employee Referral,4,600020,34,Tamil Nadu,11-05-2013,Joined,INFRA,Chennai,South
4653,11851,3655198,No,3,0,E1,50,50,0,No,No,Male,Employee Referral,2,600020,34,Tamil Nadu,09-06-2013,Joined,INFRA,Chennai,South
4654,12180,3758488,Yes,4,0,E1,50,25,-16.67,No,No,Female,Employee Referral,1,600020,34,Tamil Nadu,06-08-2013,Joined,INFRA,Chennai,South
4655,39,2222480,No,24,30,E2,20.48,23.95,2.88,No,No,Male,Direct,6,600020,29,Karnataka,15-08-2013,Not Joined,INFRA,Chennai,South
4656,169,2544512,Yes,11,30,E2,30,80,38.46,No,No,Male,Agency,4,600020,33,Karnataka,25-03-2013,Joined,INFRA,Chennai,South
4657,301,3225969,Yes,15,30,E2,42.85,42.85,0,No,Yes,Male,Employee Referral,5,600020,30,Karnataka,08-09-2013,Joined,INFRA,Chennai,South
4658,848,2172869,Yes,51,120,E2,44.41,44.41,0,No,No,Male,Employee Referral,7,600020,28,Karnataka,12-01-2013,Not Joined,INFRA,Chennai,South
4659,1065,2195573,No,4,0,E2,42.86,42.86,0,No,Yes,Male,Direct,6,600020,31,Karnataka,18-01-2013,Joined,INFRA,Chennai,South
4660,1423,2220454,Yes,7,30,E1,50,-40,-60,No,No,Male,Direct,1,600020,23,Karnataka,03-05-2013,Joined,INFRA,Chennai,South
4661,1639,2226605,No,3,0,E1,20,20,0,No,No,Female,Employee Referral,4,600020,28,Karnataka,31-05-2013,Not Joined,INFRA,Chennai,South
4662,2571,2322664,No,3,60,E2,37.5,37.5,0,No,No,Male,Direct,4,600020,27,Karnataka,17-08-2013,Joined,INFRA,Chennai,South
4663,3238,2364839,No,1,30,E0,42.86,42.86,0,No,No,Male,Direct,0,600020,23,Karnataka,22-11-2013,Not Joined,INFRA,Chennai,South
4664,3322,2368938,No,121,30,E0,42.86,42.86,0,No,No,Female,Direct,0,600020,22,Karnataka,13-12-2013,Not Joined,INFRA,Chennai,South
4665,4180,2441185,Yes,61,30,E2,44.44,104.12,41.32,No,No,Male,Direct,7,600020,35,Karnataka,02-01-2014,Joined,INFRA,Chennai,South
4666,4452,2464075,No,5,30,E2,24.39,19.51,-3.92,No,No,Male,Agency,6,600020,26,Karnataka,12-02-2014,Joined,INFRA,Chennai,South
4667,4617,2474474,Yes,34,30,E2,42.86,42.86,0,No,No,Male,Employee Referral,3,600020,29,Karnataka,08-01-2014,Joined,INFRA,Chennai,South
4668,5131,2556615,No,47,60,E3,34.23,32.55,-1.25,No,No,Male,Direct,8,600020,34,Karnataka,26-05-2013,Not Joined,INFRA,Chennai,South
4669,5735,2605180,Yes,14,30,E2,134.38,134.38,0,No,No,Male,Direct,5,600020,34,Karnataka,19-01-2013,Joined,INFRA,Chennai,South
4670,5932,2634924,Yes,2,30,E1,50,45,-3.33,No,No,Male,Employee Referral,1,600020,24,Karnataka,20-01-2013,Joined,INFRA,Chennai,South
4671,6085,2781030,Yes,38,60,E2,44.44,44.44,0,No,No,Male,Direct,6,600020,42,Karnataka,10-03-2013,Joined,INFRA,Chennai,South
4672,6251,2807717,Yes,48,30,E2,33.33,16.67,-12.5,No,No,Male,Direct,2,600020,26,Karnataka,20-04-2013,Joined,INFRA,Chennai,South
4673,6279,2807950,No,3,60,E1,50,65,10,No,No,Male,Direct,1,600020,28,Karnataka,27-04-2013,Joined,INFRA,Chennai,South
4674,6442,2824296,No,3,30,E1,33.33,124,68,No,No,Male,Direct,1,600020,23,Karnataka,01-06-2013,Not Joined,INFRA,Chennai,South
4675,6510,2828688,Yes,4,60,E1,37.5,-32.5,-50.91,No,No,Male,Direct,3,600020,29,Karnataka,26-03-2013,Joined,INFRA,Chennai,South
4676,6637,2840873,No,14,30,E2,21.95,30.49,7,No,No,Female,Agency,10,600020,31,Karnataka,27-04-2013,Joined,INFRA,Chennai,South
4677,6677,2846024,Yes,41,60,E2,42.86,42.86,0,No,No,Male,Direct,10,600020,32,Karnataka,07-05-2013,Joined,INFRA,Chennai,South
4678,7584,3218118,No,24,60,E3,42.86,42.86,0,No,No,Male,Agency,13,600020,48,Karnataka,14-10-2013,Joined,INFRA,Chennai,South
4679,8466,3274195,Yes,45,60,E1,100,83.33,-8.33,No,No,Male,Agency,1,600020,23,Karnataka,27-11-2013,Joined,INFRA,Chennai,South
4680,9089,3318518,No,1,30,E2,50,45,-3.33,No,Yes,Male,Employee Referral,4,600020,28,Karnataka,10-01-2014,Joined,INFRA,Chennai,South
4681,9186,3327368,No,17,90,E2,42.86,42.86,0,No,No,Male,Agency,4,600020,34,Karnataka,22-01-2014,Joined,INFRA,Chennai,South
4682,10054,3399400,Yes,11,30,E1,25,25,0,No,No,Male,Employee Referral,2,600020,34,Karnataka,09-07-2014,Joined,INFRA,Chennai,South
4683,10710,3476520,No,0,0,E2,29.63,1.85,-21.43,No,No,Male,Employee Referral,5,600020,34,Karnataka,24-02-2013,Joined,INFRA,Chennai,South
4684,10747,3481674,Yes,20,30,E1,24.22,42.86,15,No,No,Male,Employee Referral,1,600020,34,Karnataka,06-03-2013,Joined,INFRA,Chennai,South
4685,11666,3625589,No,4,30,E1,42.86,54.29,8,No,No,Female,Direct,2,600020,34,Karnataka,03-05-2013,Not Joined,INFRA,Chennai,South
4686,12080,3715259,No,4,0,E1,32.28,42.86,8,No,No,Male,Direct,1,600020,34,Karnataka,22-07-2013,Joined,INFRA,Chennai,South
4687,12137,3737741,No,0,0,E1,50,37.5,-8.33,No,No,Male,Agency,1,600020,34,Karnataka,30-07-2013,Joined,INFRA,Chennai,South
4688,12294,3815009,No,5,0,E3,9.68,9.68,0,No,Yes,Male,Employee Referral,5,600020,34,Karnataka,18-08-2013,Joined,INFRA,Chennai,South
4689,395,3374169,No,61,30,E3,30,169.44,107.26,No,No,Male,Direct,8,600020,34,Odisha,26-12-2013,Joined,INFRA,Chennai,South
4690,703,2153190,Yes,13,60,E2,52.78,38.89,-9.09,No,No,Male,Direct,3,600020,28,Odisha,29-04-2014,Joined,INFRA,Chennai,South
4691,792,2165190,No,5,0,E2,33.33,40,5,No,No,Male,Direct,7,600020,29,Odisha,22-07-2014,Not Joined,INFRA,Chennai,South
4692,1299,2213768,No,2,0,E2,57.23,31.03,-16.67,No,No,Male,Direct,5,600020,27,Odisha,29-03-2013,Joined,INFRA,Chennai,South
4693,1646,2226839,No,3,60,E3,30.21,35.42,4,No,No,Male,Direct,5,600020,33,Odisha,01-06-2013,Joined,INFRA,Chennai,South
4694,2344,2285882,No,0,0,E2,42.12,49.87,5.46,No,No,Male,Direct,3,600020,26,Odisha,04-07-2013,Joined,INFRA,Chennai,South
4695,3229,2364829,No,1,30,E0,42.86,42.86,0,No,No,Female,Direct,0,600020,23,Odisha,19-11-2013,Not Joined,INFRA,Chennai,South
4696,3257,2365028,No,1,30,E0,42.86,42.86,0,No,No,Female,Direct,0,600020,23,Odisha,28-11-2013,Not Joined,INFRA,Chennai,South
4697,3926,2420216,No,3,30,E2,28.57,37.14,6.67,No,No,Male,Direct,6,600020,29,Odisha,02-11-2013,Joined,INFRA,Chennai,South
4698,5605,2597639,Yes,11,60,E3,47.37,47.37,0,No,No,Male,Agency,7,600020,33,Odisha,30-05-2014,Joined,INFRA,Chennai,South
4699,5667,2601332,Yes,8,30,E1,50,-32.5,-55,No,No,Female,Employee Referral,1,600020,27,Odisha,25-07-2014,Joined,INFRA,Chennai,South
4700,6479,2824944,Yes,81,60,E3,24,24,0,No,No,Male,Direct,8,600020,31,Odisha,20-03-2013,Joined,INFRA,Chennai,South
4701,6501,2828341,No,21,30,E1,66.67,53.33,-8,No,No,Male,Agency,1,600020,24,Odisha,24-03-2013,Joined,INFRA,Chennai,South
4702,6945,2970308,Yes,10,30,E2,42.86,42.86,0,No,No,Male,Employee Referral,4,600020,26,Odisha,18-07-2013,Joined,INFRA,Chennai,South
4703,7288,3046747,No,17,60,E2,45.45,45.45,0,No,No,Male,Direct,6,600020,33,Odisha,27-07-2013,Not Joined,INFRA,Chennai,South
4704,7511,3211113,No,23,45,E2,41.81,34.72,-5,No,No,Male,Direct,7,600020,33,Odisha,21-09-2013,Joined,INFRA,Chennai,South
4705,7587,3218283,Yes,105,90,E3,33.33,50,12.5,No,No,Male,Agency,10,600020,33,Odisha,15-10-2013,Not Joined,INFRA,Chennai,South
4706,7755,3229901,Yes,12,30,E1,50,65,10,No,No,Male,Agency,3,600020,25,Odisha,30-11-2013,Joined,INFRA,Chennai,South
4707,8235,3258082,Yes,14,30,E1,133.33,133.33,0,No,Yes,Male,Direct,2,600020,32,Odisha,22-09-2013,Joined,INFRA,Chennai,South
4708,10757,3482006,Yes,2,30,E2,66.67,77.78,6.67,No,No,Male,Agency,4,600020,34,Odisha,09-03-2013,Joined,INFRA,Chennai,South
4709,10900,3505775,Yes,20,0,E1,26.98,42.86,12.5,No,No,Male,Agency,1,600020,34,Odisha,31-03-2013,Joined,INFRA,Chennai,South
4710,11365,3588618,No,0,30,E2,121.99,63.93,-26.15,No,No,Male,Employee Referral,3,600020,34,Odisha,16-03-2013,Joined,INFRA,Chennai,South
4711,11577,3613962,Yes,6,0,E2,7.14,7.14,0,No,No,Male,Employee Referral,8,600020,34,Odisha,14-04-2013,Joined,INFRA,Chennai,South
4712,11714,3636560,No,2,30,E1,50,65,10,No,No,Male,Agency,2,600020,34,Odisha,11-05-2013,Joined,INFRA,Chennai,South
4713,11859,3656197,No,6,0,E2,150,150,0,No,No,Male,Direct,2,600020,34,Odisha,10-06-2013,Joined,INFRA,Chennai,South
4714,11862,3659381,No,2,0,E1,50,65,10,No,No,Female,Agency,2,600020,34,Odisha,12-06-2013,Joined,INFRA,Chennai,South
4715,12135,3737337,No,1,0,E1,71.43,71.43,0,No,No,Male,Agency,1,600020,34,Odisha,30-07-2013,Joined,INFRA,Chennai,South
4716,12271,3798484,No,4,0,E1,10,10,0,No,No,Male,Employee Referral,3,600020,34,Odisha,16-08-2013,Not Joined,INFRA,Chennai,South
